Scanning for BLE devices...
Connected to Old Person Life Invader
Calibrating sensors... (collecting 50 samples)
Please keep device still during calibration
Calibration complete: ax=-0.413, ay=-0.339, az=9.829, gx=0.013, gy=-0.027, gz=-0.071
window_id,sample_id,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
1,41,0.6,0.0,0.0,0.0,0.0,0.0
1,42,0.6,0.0,0.0,0.0,0.0,0.0
1,43,0.5,0.0,0.0,0.0,0.0,0.0
1,44,0.6,-0.2,0.0,0.0,0.0,0.0
1,45,0.6,0.0,0.0,0.0,0.0,0.0
1,46,0.6,0.0,0.0,0.0,0.0,0.0
1,47,0.6,0.0,0.0,0.0,0.0,0.0
1,48,0.6,0.0,0.0,0.0,0.0,0.0
1,49,0.5,0.0,0.0,0.0,0.0,0.0
1,50,0.6,0.0,0.0,0.0,0.0,0.0
1,51,0.5,0.0,0.0,0.0,0.0,0.0
1,52,0.6,-0.1,0.0,0.0,0.0,0.0
1,53,0.6,0.0,0.0,0.0,0.0,0.0
1,54,0.6,0.0,0.0,0.0,0.0,0.0
1,55,0.6,0.0,0.0,0.0,0.0,0.0
1,56,0.6,0.0,0.0,0.0,0.0,0.0
1,57,0.6,0.0,0.0,0.0,0.0,0.0
1,58,0.6,0.0,0.0,0.0,0.0,0.0
1,59,0.5,0.0,0.0,0.0,0.0,0.0
1,60,0.6,0.0,0.0,0.0,0.0,0.0
1,61,0.6,0.0,0.0,0.0,0.0,0.0
1,62,0.6,0.0,0.0,0.0,0.0,0.0
1,63,0.6,0.0,0.0,0.0,0.0,0.0
1,64,0.5,0.0,0.0,0.0,0.0,0.0
1,65,0.6,-0.1,0.0,0.0,0.0,0.0
1,66,0.6,0.0,0.0,0.0,0.0,0.0
1,67,0.6,0.0,0.0,0.0,0.0,0.0
1,68,0.6,0.0,0.0,0.0,0.0,0.0
1,69,0.5,0.0,0.0,0.0,0.0,0.0
1,70,0.6,0.0,0.0,0.0,0.0,0.0
1,71,0.7,0.0,0.2,0.0,0.0,0.0
1,72,0.5,0.0,0.0,0.0,0.0,0.0
1,73,0.6,0.0,0.0,0.0,0.0,0.0
1,74,0.6,0.0,0.0,0.0,0.0,0.0
1,75,0.6,0.0,0.0,0.0,0.0,0.0
1,76,0.7,0.0,0.0,0.0,0.0,0.0
1,77,0.4,0.0,0.0,0.0,0.0,0.0
1,78,0.6,-0.1,0.0,0.0,0.0,0.0
1,79,0.3,0.0,0.0,0.0,0.0,0.0
1,80,0.9,0.0,0.0,0.0,0.0,0.0
1,81,0.2,0.0,0.1,0.0,0.0,0.0
1,82,0.6,0.0,0.5,0.0,0.0,-0.1
1,83,1.1,0.0,0.5,0.0,0.2,-0.1
1,84,1.1,0.0,0.6,0.2,0.5,0.0
1,85,0.0,0.5,1.5,0.3,0.5,-0.6
1,86,0.6,-1.0,0.2,-0.3,0.8,0.2
1,87,-0.4,-0.5,0.6,0.0,1.1,0.7
1,88,-0.3,-0.4,-0.3,0.1,0.8,-0.2
1,89,-0.3,0.1,-0.9,0.3,0.0,0.2
1,90,0.0,0.3,-0.3,1.4,-0.6,0.2
1,91,-0.6,-0.2,0.0,-0.2,-0.3,0.1
1,92,-0.6,-0.2,0.3,0.3,-0.1,0.0
1,93,-0.6,-0.2,0.0,0.0,0.1,0.1
1,94,-0.2,0.0,0.0,0.0,0.3,0.0
1,95,-0.2,0.0,-0.1,0.0,0.1,0.0
1,96,-0.1,0.0,-0.1,0.0,0.0,0.0
1,97,-0.2,0.0,0.0,0.0,0.0,0.0
1,98,-0.1,0.0,0.0,0.0,0.0,0.0
1,99,-0.1,0.0,0.0,0.0,0.0,0.0
1,100,-0.2,0.0,0.0,0.0,0.0,0.0
1,101,-0.2,0.0,0.0,0.0,0.0,0.0
1,102,-4.9,0.0,-1.6,0.2,0.0,0.5
1,103,-3.5,0.2,-2.0,0.0,-0.5,-0.4
1,104,0.0,1.3,-2.3,0.7,-0.2,0.2
1,105,2.1,1.0,4.3,-1.0,0.4,0.8
1,106,2.0,0.2,1.4,-1.0,0.0,0.4
1,107,2.7,2.2,-1.6,1.6,0.0,0.5
1,108,0.6,-0.4,2.3,0.2,0.0,0.6
1,109,0.6,-0.2,0.3,-1.7,0.2,0.8
1,110,0.3,-0.3,-0.5,-1.6,0.3,0.9
1,111,0.4,-0.3,0.7,0.1,0.0,0.6
1,112,-0.3,-0.6,-2.4,0.5,0.0,0.6
1,113,-0.6,-0.7,-1.2,0.9,0.0,0.2
1,114,-0.7,-0.6,-0.3,-0.3,0.0,0.2
1,115,-1.2,-0.4,-0.7,0.3,0.0,0.1
1,116,-0.9,0.0,-0.2,0.0,-0.4,0.0
1,117,-1.1,0.3,-0.8,-0.1,-0.1,-0.1
1,118,-0.9,0.1,0.1,0.1,0.0,0.0
1,119,1.6,0.0,3.2,-0.8,0.2,0.2
1,120,0.3,-0.3,0.3,-0.3,0.1,0.0
1,121,0.2,0.1,-0.2,0.0,0.3,0.0
1,122,0.2,0.0,1.1,-0.2,0.0,0.0
1,123,-0.3,-0.1,0.4,-0.3,0.2,0.0
1,124,-0.2,0.0,0.2,-0.4,0.0,0.0
1,125,-0.4,0.0,0.1,0.0,0.0,0.1
1,126,-0.7,0.2,0.1,0.0,0.0,0.0
1,127,-0.3,0.0,0.0,0.0,0.0,0.0
1,0,0.5,0.0,0.0,0.0,0.0,0.0
1,1,0.6,-0.1,0.0,0.0,0.0,0.0
1,2,0.6,0.0,0.0,0.0,0.0,0.0
1,3,0.6,0.0,0.0,0.0,0.0,0.0
1,4,0.6,0.0,0.0,0.0,0.0,0.0
1,5,0.5,0.0,0.0,0.0,0.0,0.0
1,6,0.6,0.0,0.0,0.0,0.0,0.0
1,7,0.7,0.0,0.2,0.0,0.0,0.0
1,8,0.5,0.0,0.0,0.0,0.0,0.0
1,9,0.6,0.0,0.0,0.0,0.0,0.0
1,10,0.6,0.0,0.0,0.0,0.0,0.0
1,11,0.6,0.0,0.0,0.0,0.0,0.0
1,12,0.7,0.0,0.0,0.0,0.0,0.0
1,13,0.4,0.0,0.0,0.0,0.0,0.0
1,14,0.6,-0.1,0.0,0.0,0.0,0.0
1,15,0.3,0.0,0.0,0.0,0.0,0.0
1,16,0.9,0.0,0.0,0.0,0.0,0.0
1,17,0.2,0.0,0.1,0.0,0.0,0.0
1,18,0.6,0.0,0.5,0.0,0.0,-0.1
1,19,1.1,0.0,0.5,0.0,0.2,-0.1
1,20,1.1,0.0,0.6,0.2,0.5,0.0
1,21,0.0,0.5,1.5,0.3,0.5,-0.6
1,22,0.6,-1.0,0.2,-0.3,0.8,0.2
1,23,-0.4,-0.5,0.6,0.0,1.1,0.7
1,24,-0.3,-0.4,-0.3,0.1,0.8,-0.2
1,25,-0.3,0.1,-0.9,0.3,0.0,0.2
1,26,0.0,0.3,-0.3,1.4,-0.6,0.2
1,27,-0.6,-0.2,0.0,-0.2,-0.3,0.1
1,28,-0.6,-0.2,0.3,0.3,-0.1,0.0
1,29,-0.6,-0.2,0.0,0.0,0.1,0.1
1,30,-0.2,0.0,0.0,0.0,0.3,0.0
1,31,-0.2,0.0,-0.1,0.0,0.1,0.0
1,32,-0.1,0.0,-0.1,0.0,0.0,0.0
1,33,-0.2,0.0,0.0,0.0,0.0,0.0
1,34,-0.1,0.0,0.0,0.0,0.0,0.0
1,35,-0.1,0.0,0.0,0.0,0.0,0.0
1,36,-0.2,0.0,0.0,0.0,0.0,0.0
1,37,-0.2,0.0,0.0,0.0,0.0,0.0
1,38,-4.9,0.0,-1.6,0.2,0.0,0.5
1,39,-3.5,0.2,-2.0,0.0,-0.5,-0.4
1,40,0.0,1.3,-2.3,0.7,-0.2,0.2
1,41,2.1,1.0,4.3,-1.0,0.4,0.8
1,42,2.0,0.2,1.4,-1.0,0.0,0.4
1,43,2.7,2.2,-1.6,1.6,0.0,0.5
1,44,0.6,-0.4,2.3,0.2,0.0,0.6
1,45,0.6,-0.2,0.3,-1.7,0.2,0.8
1,46,0.3,-0.3,-0.5,-1.6,0.3,0.9
1,47,0.4,-0.3,0.7,0.1,0.0,0.6
1,48,-0.3,-0.6,-2.4,0.5,0.0,0.6
1,49,-0.6,-0.7,-1.2,0.9,0.0,0.2
1,50,-0.7,-0.6,-0.3,-0.3,0.0,0.2
1,51,-1.2,-0.4,-0.7,0.3,0.0,0.1
1,52,-0.9,0.0,-0.2,0.0,-0.4,0.0
1,53,-1.1,0.3,-0.8,-0.1,-0.1,-0.1
1,54,-0.9,0.1,0.1,0.1,0.0,0.0
1,55,1.6,0.0,3.2,-0.8,0.2,0.2
1,56,0.3,-0.3,0.3,-0.3,0.1,0.0
1,57,0.2,0.1,-0.2,0.0,0.3,0.0
1,58,0.2,0.0,1.1,-0.2,0.0,0.0
1,59,-0.3,-0.1,0.4,-0.3,0.2,0.0
1,60,-0.2,0.0,0.2,-0.4,0.0,0.0
1,61,-0.4,0.0,0.1,0.0,0.0,0.1
1,62,-0.7,0.2,0.1,0.0,0.0,0.0
1,63,-0.3,0.0,0.0,0.0,0.0,0.0
1,64,-0.4,0.0,0.0,0.0,0.0,0.0
1,65,-0.2,0.0,0.0,0.0,0.0,0.0
1,66,-0.2,0.0,0.0,0.0,0.0,0.0
1,67,-0.2,0.0,0.0,0.0,0.0,0.0
1,68,-1.1,-0.7,-1.5,0.0,-0.3,0.3
1,69,0.3,0.0,0.2,0.0,0.0,0.0
1,70,-0.3,-0.2,0.1,0.0,-0.2,0.1
1,71,1.1,-0.5,-0.3,0.0,-0.5,0.0
1,72,0.0,-0.1,-0.5,0.0,-0.5,0.0
1,73,-0.7,-0.4,3.2,-0.2,-0.1,-0.3
1,74,0.7,0.0,-1.5,0.3,0.2,0.0
1,75,0.5,0.2,0.8,0.5,0.0,-0.2
1,76,0.5,0.0,0.0,-0.5,-0.2,-0.2
1,77,-0.1,0.0,-1.9,-0.4,-0.2,-0.5
1,78,-0.3,0.6,1.3,0.4,0.0,0.0
1,79,0.2,0.4,0.1,-0.1,0.1,0.0
1,80,-0.1,0.0,0.0,0.0,0.0,0.0
1,81,0.8,-1.3,2.5,-0.2,0.0,0.0
1,82,0.3,0.4,-0.3,0.6,-0.2,0.0
1,83,0.1,-0.5,0.0,-0.2,0.0,-0.1
1,84,0.0,0.0,-0.2,0.1,0.1,0.0
1,85,0.1,-0.2,-1.3,-0.1,0.1,0.0
1,86,-0.4,0.4,-0.3,0.0,0.1,0.0
1,87,0.0,0.3,0.2,0.1,0.2,0.0
1,88,0.0,0.8,0.2,0.0,0.2,0.0
1,89,-0.6,0.7,-0.3,0.0,0.0,-0.3
1,90,0.1,-0.5,0.0,0.0,0.7,0.0
1,91,-0.2,0.0,-0.1,0.0,0.5,0.2
1,92,-0.3,0.0,-0.3,0.0,0.0,0.0
1,93,-0.3,0.1,-0.2,0.0,0.0,0.0
1,94,-0.1,0.0,0.0,0.0,-0.2,0.0
1,95,0.0,0.0,0.2,0.0,0.0,0.0
1,96,0.0,0.0,0.0,0.0,0.0,0.0
1,97,-0.2,0.0,0.0,0.0,0.0,0.0
1,98,-0.2,0.0,-0.1,0.0,0.0,0.0
1,99,0.0,0.0,0.0,0.0,0.0,0.0
1,100,0.0,0.0,0.0,0.0,0.0,0.0
1,101,-0.1,0.0,0.0,0.0,0.0,0.0
1,102,0.0,0.0,0.0,0.0,0.0,0.0
1,103,-0.2,0.0,0.0,0.0,0.0,0.0
1,104,-0.2,0.0,0.0,0.0,0.0,0.0
1,105,-0.2,0.0,0.0,0.0,0.0,0.0
1,106,-0.1,0.0,0.0,0.0,0.0,0.0
1,107,-0.2,0.0,0.0,0.0,0.0,0.0
1,108,-0.2,0.0,0.0,0.0,0.0,0.0
1,109,-0.2,0.0,0.0,0.0,0.0,0.0
1,110,-0.2,0.0,0.0,0.0,0.0,0.0
1,111,-0.2,0.0,0.0,0.0,0.0,0.0
1,112,-0.2,0.0,0.0,0.0,0.0,0.0
1,113,-0.2,0.0,0.0,0.0,0.0,0.0
1,114,-0.2,0.0,0.0,0.0,0.0,0.0
1,115,-0.2,0.0,0.0,0.0,0.0,0.0
1,116,-0.2,0.0,0.0,0.0,0.0,0.0
1,117,-0.2,0.0,0.0,0.0,0.0,0.0
1,118,-0.2,0.0,0.0,0.0,0.0,0.0
1,119,-0.2,0.0,0.0,0.0,0.0,0.0
1,120,-0.2,0.0,0.0,0.0,0.0,0.0
1,121,-0.2,0.0,0.0,0.0,0.0,0.0
1,122,-0.2,0.0,0.0,0.0,0.0,0.0
1,123,-0.2,0.0,0.0,0.0,0.0,0.0
1,124,-0.2,0.0,0.0,0.0,0.0,0.0
1,125,-0.2,0.0,0.0,0.0,0.0,0.0
1,126,-0.2,0.0,0.0,0.0,0.0,0.0
1,127,-0.2,0.0,0.0,0.0,0.0,0.0
1,0,-0.4,0.0,0.0,0.0,0.0,0.0
1,1,-0.2,0.0,0.0,0.0,0.0,0.0
1,2,-0.2,0.0,0.0,0.0,0.0,0.0
1,3,-0.2,0.0,0.0,0.0,0.0,0.0
1,4,-1.1,-0.7,-1.5,0.0,-0.3,0.3
1,5,0.3,0.0,0.2,0.0,0.0,0.0
1,6,-0.3,-0.2,0.1,0.0,-0.2,0.1
1,7,1.1,-0.5,-0.3,0.0,-0.5,0.0
1,8,0.0,-0.1,-0.5,0.0,-0.5,0.0
1,9,-0.7,-0.4,3.2,-0.2,-0.1,-0.3
1,10,0.7,0.0,-1.5,0.3,0.2,0.0
1,11,0.5,0.2,0.8,0.5,0.0,-0.2
1,12,0.5,0.0,0.0,-0.5,-0.2,-0.2
1,13,-0.1,0.0,-1.9,-0.4,-0.2,-0.5
1,14,-0.3,0.6,1.3,0.4,0.0,0.0
1,15,0.2,0.4,0.1,-0.1,0.1,0.0
1,16,-0.1,0.0,0.0,0.0,0.0,0.0
1,17,0.8,-1.3,2.5,-0.2,0.0,0.0
1,18,0.3,0.4,-0.3,0.6,-0.2,0.0
1,19,0.1,-0.5,0.0,-0.2,0.0,-0.1
1,20,0.0,0.0,-0.2,0.1,0.1,0.0
1,21,0.1,-0.2,-1.3,-0.1,0.1,0.0
1,22,-0.4,0.4,-0.3,0.0,0.1,0.0
1,23,0.0,0.3,0.2,0.1,0.2,0.0
1,24,0.0,0.8,0.2,0.0,0.2,0.0
1,25,-0.6,0.7,-0.3,0.0,0.0,-0.3
1,26,0.1,-0.5,0.0,0.0,0.7,0.0
1,27,-0.2,0.0,-0.1,0.0,0.5,0.2
1,28,-0.3,0.0,-0.3,0.0,0.0,0.0
1,29,-0.3,0.1,-0.2,0.0,0.0,0.0
1,30,-0.1,0.0,0.0,0.0,-0.2,0.0
1,31,0.0,0.0,0.2,0.0,0.0,0.0
1,32,0.0,0.0,0.0,0.0,0.0,0.0
1,33,-0.2,0.0,0.0,0.0,0.0,0.0
1,34,-0.2,0.0,-0.1,0.0,0.0,0.0
1,35,0.0,0.0,0.0,0.0,0.0,0.0
1,36,0.0,0.0,0.0,0.0,0.0,0.0
1,37,-0.1,0.0,0.0,0.0,0.0,0.0
1,38,0.0,0.0,0.0,0.0,0.0,0.0
1,39,-0.2,0.0,0.0,0.0,0.0,0.0
1,40,-0.2,0.0,0.0,0.0,0.0,0.0
1,41,-0.2,0.0,0.0,0.0,0.0,0.0
1,42,-0.1,0.0,0.0,0.0,0.0,0.0
1,43,-0.2,0.0,0.0,0.0,0.0,0.0
1,44,-0.2,0.0,0.0,0.0,0.0,0.0
1,45,-0.2,0.0,0.0,0.0,0.0,0.0
1,46,-0.2,0.0,0.0,0.0,0.0,0.0
1,47,-0.2,0.0,0.0,0.0,0.0,0.0
1,48,-0.2,0.0,0.0,0.0,0.0,0.0
1,49,-0.2,0.0,0.0,0.0,0.0,0.0
1,50,-0.2,0.0,0.0,0.0,0.0,0.0
1,51,-0.2,0.0,0.0,0.0,0.0,0.0
1,52,-0.2,0.0,0.0,0.0,0.0,0.0
1,53,-0.2,0.0,0.0,0.0,0.0,0.0
1,54,-0.2,0.0,0.0,0.0,0.0,0.0
1,55,-0.2,0.0,0.0,0.0,0.0,0.0
1,56,-0.2,0.0,0.0,0.0,0.0,0.0
1,57,-0.2,0.0,0.0,0.0,0.0,0.0
1,58,-0.2,0.0,0.0,0.0,0.0,0.0
1,59,-0.2,0.0,0.0,0.0,0.0,0.0
1,60,-0.2,0.0,0.0,0.0,0.0,0.0
1,61,-0.2,0.0,0.0,0.0,0.0,0.0
1,62,-0.2,0.0,0.0,0.0,0.0,0.0
1,63,-0.2,0.0,0.0,0.0,0.0,0.0
1,64,-0.2,0.0,0.0,0.0,0.0,0.0
1,65,-0.2,0.0,0.0,0.0,0.0,0.0
1,66,-0.2,0.0,0.0,0.0,0.0,0.0
1,67,-0.2,0.0,0.0,0.0,0.0,0.0
1,68,-0.2,0.0,0.0,0.0,0.0,0.0
1,69,-0.2,0.0,0.0,0.0,0.0,0.0
1,70,-0.2,0.0,0.0,0.0,0.0,0.0
1,71,-0.1,0.0,0.0,0.0,0.0,0.0
1,72,-0.1,0.0,0.0,0.0,0.0,0.0
1,73,-0.2,0.0,0.0,0.0,0.0,0.0
1,74,-0.2,0.0,0.0,0.0,0.0,0.0
1,75,-0.2,0.0,0.0,0.0,0.0,0.0
1,76,-0.2,0.0,0.0,0.0,0.0,0.0
1,77,-0.2,0.0,0.0,0.0,0.0,0.0
1,78,-0.2,0.0,0.0,0.0,0.0,0.0
1,79,-0.2,0.0,0.0,0.0,0.0,0.0
1,80,-0.2,0.0,0.0,0.0,0.0,0.0
1,81,-0.2,0.0,0.0,0.0,0.0,0.0
1,82,-0.2,0.0,0.0,0.0,0.0,0.0
1,83,-0.2,0.0,0.0,0.0,0.0,0.0
1,84,-0.2,0.0,0.0,0.0,0.0,0.0
1,85,-0.2,0.0,0.0,0.0,0.0,0.0
1,86,-0.2,0.0,0.0,0.0,0.0,0.0
1,87,-0.2,0.0,0.0,0.0,0.0,0.0
1,88,-0.2,0.0,0.0,0.0,0.0,0.0
1,89,-0.1,0.0,0.0,0.0,0.0,0.0
1,90,-0.1,0.0,0.0,0.0,0.0,0.0
1,91,-0.3,0.0,0.0,0.0,0.0,0.0
1,92,-0.2,0.0,0.0,0.0,0.0,0.0
1,93,-0.2,0.0,0.0,0.0,0.0,0.0
1,94,-0.2,0.0,0.0,0.0,0.0,0.0
1,95,-0.2,0.0,0.0,0.0,0.0,0.0
1,96,-0.2,0.0,0.0,0.0,0.0,0.0
1,97,-0.2,0.0,0.0,0.0,0.0,0.0
1,98,-0.2,0.0,0.0,0.0,0.0,0.0
1,99,-0.2,0.0,0.0,0.0,0.0,0.0
1,100,-0.2,0.0,0.0,0.0,0.0,0.0
1,101,-0.2,0.0,0.0,0.0,0.0,0.0
1,102,-0.2,0.0,0.0,0.0,0.0,0.0
1,103,-0.2,0.0,0.0,0.0,0.0,0.0
1,104,-0.2,0.0,0.0,0.0,0.0,0.0
1,105,-0.2,0.0,0.0,0.0,0.0,0.0
1,106,-0.1,0.0,0.0,0.0,0.0,0.0
1,107,-0.2,0.0,0.0,0.0,0.0,0.0
1,108,-0.2,0.0,0.0,0.0,0.0,0.0
1,109,-0.2,0.0,0.0,0.0,0.0,0.0
1,110,-0.2,0.0,0.0,0.0,0.0,0.0
1,111,-0.1,0.0,0.0,0.0,0.0,0.0
1,112,-0.2,0.0,0.0,0.0,0.0,0.0
1,113,-0.2,0.0,0.0,0.0,0.0,0.0
1,114,-0.2,0.0,0.0,0.0,0.0,0.0
1,115,-0.2,0.0,0.0,0.0,0.0,0.0
1,116,-0.2,0.0,0.0,0.0,0.0,0.0
1,117,-0.2,0.0,0.0,0.0,0.0,0.0
1,118,-0.2,0.0,0.0,0.0,0.0,0.0
1,119,-0.2,0.0,0.0,0.0,0.0,0.0
1,120,-0.3,0.0,0.0,0.0,0.0,0.0
1,121,-0.2,0.0,0.0,0.0,0.0,0.0
1,122,-0.3,0.0,0.0,0.0,0.0,0.0
1,123,-0.2,0.0,0.0,0.0,0.0,0.0
1,124,-0.2,0.0,0.0,0.0,0.0,0.0
1,125,-0.2,0.0,0.0,0.0,0.0,0.0
1,126,-0.2,0.0,0.0,0.0,0.0,0.0
1,127,-0.2,0.0,0.0,0.0,0.0,0.0
1,0,-0.2,0.0,0.0,0.0,0.0,0.0
1,1,-0.2,0.0,0.0,0.0,0.0,0.0
1,2,-0.2,0.0,0.0,0.0,0.0,0.0
1,3,-0.2,0.0,0.0,0.0,0.0,0.0
1,4,-0.2,0.0,0.0,0.0,0.0,0.0
1,5,-0.2,0.0,0.0,0.0,0.0,0.0
1,6,-0.2,0.0,0.0,0.0,0.0,0.0
1,7,-0.1,0.0,0.0,0.0,0.0,0.0
1,8,-0.1,0.0,0.0,0.0,0.0,0.0
1,9,-0.2,0.0,0.0,0.0,0.0,0.0
1,10,-0.2,0.0,0.0,0.0,0.0,0.0
1,11,-0.2,0.0,0.0,0.0,0.0,0.0
1,12,-0.2,0.0,0.0,0.0,0.0,0.0
1,13,-0.2,0.0,0.0,0.0,0.0,0.0
1,14,-0.2,0.0,0.0,0.0,0.0,0.0
1,15,-0.2,0.0,0.0,0.0,0.0,0.0
1,16,-0.2,0.0,0.0,0.0,0.0,0.0
1,17,-0.2,0.0,0.0,0.0,0.0,0.0
1,18,-0.2,0.0,0.0,0.0,0.0,0.0
1,19,-0.2,0.0,0.0,0.0,0.0,0.0
1,20,-0.2,0.0,0.0,0.0,0.0,0.0
1,21,-0.2,0.0,0.0,0.0,0.0,0.0
1,22,-0.2,0.0,0.0,0.0,0.0,0.0
1,23,-0.2,0.0,0.0,0.0,0.0,0.0
1,24,-0.2,0.0,0.0,0.0,0.0,0.0
1,25,-0.1,0.0,0.0,0.0,0.0,0.0
1,26,-0.1,0.0,0.0,0.0,0.0,0.0
1,27,-0.3,0.0,0.0,0.0,0.0,0.0
1,28,-0.2,0.0,0.0,0.0,0.0,0.0
1,29,-0.2,0.0,0.0,0.0,0.0,0.0
1,30,-0.2,0.0,0.0,0.0,0.0,0.0
1,31,-0.2,0.0,0.0,0.0,0.0,0.0
1,32,-0.2,0.0,0.0,0.0,0.0,0.0
1,33,-0.2,0.0,0.0,0.0,0.0,0.0
1,34,-0.2,0.0,0.0,0.0,0.0,0.0
1,35,-0.2,0.0,0.0,0.0,0.0,0.0
1,36,-0.2,0.0,0.0,0.0,0.0,0.0
1,37,-0.2,0.0,0.0,0.0,0.0,0.0
1,38,-0.2,0.0,0.0,0.0,0.0,0.0
1,39,-0.2,0.0,0.0,0.0,0.0,0.0
1,40,-0.2,0.0,0.0,0.0,0.0,0.0
1,41,-0.2,0.0,0.0,0.0,0.0,0.0
1,42,-0.1,0.0,0.0,0.0,0.0,0.0
1,43,-0.2,0.0,0.0,0.0,0.0,0.0
1,44,-0.2,0.0,0.0,0.0,0.0,0.0
1,45,-0.2,0.0,0.0,0.0,0.0,0.0
1,46,-0.2,0.0,0.0,0.0,0.0,0.0
1,47,-0.1,0.0,0.0,0.0,0.0,0.0
1,48,-0.2,0.0,0.0,0.0,0.0,0.0
1,49,-0.2,0.0,0.0,0.0,0.0,0.0
1,50,-0.2,0.0,0.0,0.0,0.0,0.0
1,51,-0.2,0.0,0.0,0.0,0.0,0.0
1,52,-0.2,0.0,0.0,0.0,0.0,0.0
1,53,-0.2,0.0,0.0,0.0,0.0,0.0
1,54,-0.2,0.0,0.0,0.0,0.0,0.0
1,55,-0.2,0.0,0.0,0.0,0.0,0.0
1,56,-0.3,0.0,0.0,0.0,0.0,0.0
1,57,-0.2,0.0,0.0,0.0,0.0,0.0
1,58,-0.3,0.0,0.0,0.0,0.0,0.0
1,59,-0.2,0.0,0.0,0.0,0.0,0.0
1,60,-0.2,0.0,0.0,0.0,0.0,0.0
1,61,-0.2,0.0,0.0,0.0,0.0,0.0
1,62,-0.2,0.0,0.0,0.0,0.0,0.0
1,63,-0.2,0.0,0.0,0.0,0.0,0.0
1,64,-0.2,0.0,0.0,0.0,0.1,0.0
1,65,-0.2,0.0,0.0,0.0,0.0,0.0
1,66,-0.2,0.0,0.0,0.0,0.0,0.0
1,67,-0.2,0.0,0.0,0.0,0.0,0.0
1,68,-0.2,0.0,0.0,0.0,0.0,0.0
1,69,-0.2,0.0,0.0,0.0,0.0,0.0
1,70,-0.2,0.0,0.0,0.0,0.0,0.0
1,71,-0.2,0.0,0.0,0.0,0.0,0.0
1,72,-0.2,0.0,0.0,0.0,0.0,0.0
1,73,-0.2,0.0,0.0,0.0,0.0,0.0
1,74,-0.2,0.0,0.0,0.0,0.0,0.0
1,75,-0.2,0.0,0.0,0.0,0.0,0.0
1,76,-0.2,0.0,0.0,0.0,0.0,0.0
1,77,-0.2,0.0,0.0,0.0,0.0,0.0
1,78,-0.2,0.0,0.0,0.0,0.0,0.0
1,79,-0.2,0.0,0.0,0.0,0.0,0.0
1,80,-0.2,0.0,0.0,0.0,0.0,0.0
1,81,-0.2,0.0,0.0,0.0,0.0,0.0
1,82,-0.2,0.0,0.0,0.0,0.0,0.0
1,83,-0.2,0.0,0.0,0.0,0.0,0.0
1,84,-0.2,0.0,0.0,0.0,0.0,0.0
1,85,-0.2,0.0,0.0,0.0,0.0,0.0
1,86,-0.2,0.0,0.0,0.0,0.0,0.0
1,87,-0.2,0.0,0.0,0.0,0.0,0.0
1,88,-0.2,0.0,0.0,0.0,0.0,0.0
1,89,-0.2,0.0,0.0,0.0,0.0,0.0
1,90,-0.1,0.0,0.0,0.0,0.0,0.0
1,91,-0.2,0.0,0.0,0.0,0.0,0.0
1,92,-0.2,0.0,0.0,0.0,0.0,0.0
1,93,-0.2,0.0,0.0,0.0,0.0,0.0
1,94,-0.2,0.0,0.0,0.0,0.0,0.0
1,95,-0.2,0.0,0.0,0.0,0.0,0.0
1,96,-0.2,0.0,0.0,0.0,0.0,0.0
1,97,-0.2,0.0,0.0,0.0,0.0,0.0
1,98,-0.2,0.0,0.0,0.0,0.0,0.0
1,99,-0.2,0.0,0.0,0.0,0.0,0.0
1,100,-0.2,0.0,0.0,0.0,0.0,0.0
1,101,-0.2,0.0,0.0,0.0,0.0,0.0
1,102,-0.2,0.0,0.0,0.0,0.0,0.0
1,103,-0.2,0.0,0.0,0.0,0.0,0.0
1,104,-0.2,0.0,0.0,0.0,0.0,0.0
1,105,-0.2,0.0,0.0,0.0,0.0,0.0
1,106,-0.2,0.0,0.0,0.0,0.0,0.0
1,107,-0.2,0.0,0.0,0.0,0.0,0.0
1,108,-0.2,0.0,0.0,0.0,0.0,0.0
1,109,-0.2,0.0,0.0,0.0,0.0,0.0
1,110,-0.2,0.0,0.0,0.0,0.0,0.0
1,111,-0.2,0.0,0.0,0.0,0.0,0.0
1,112,-0.2,0.0,0.0,0.0,0.0,0.0
1,113,-0.2,0.0,0.0,0.0,0.0,0.0
1,114,-0.2,0.0,0.0,0.0,0.0,0.0
1,115,-0.2,0.0,0.0,0.0,0.0,0.0
1,116,-0.3,0.0,0.0,0.0,0.0,0.0
1,117,-0.2,0.0,0.0,0.0,0.0,0.0
1,118,-0.2,0.0,0.0,0.0,0.0,0.0
1,119,-0.2,0.0,0.0,0.0,0.0,0.0
1,120,-0.2,0.0,0.0,0.0,0.0,0.0
1,121,-0.2,0.0,0.0,0.0,0.0,0.0
1,122,-0.2,0.0,0.0,0.0,0.0,0.0
1,123,-0.2,0.0,0.0,0.0,0.0,0.0
1,124,-0.2,0.0,0.0,0.0,0.0,0.0
1,125,-0.2,0.0,0.0,0.0,0.0,0.0
1,126,-0.2,0.0,0.0,0.0,0.0,0.0
1,127,-0.2,0.0,0.0,0.0,0.0,0.0
1,0,-0.2,0.0,0.0,0.0,0.1,0.0
1,1,-0.2,0.0,0.0,0.0,0.0,0.0
1,2,-0.2,0.0,0.0,0.0,0.0,0.0
